weekday,time,sudo,household,pur,trip,gender,ln_dis,ln_time
1,0,0,3,4,1,1,1.791759469,2.833213344
1,0,0,3,5,1,1,1.945910149,2.772588722
0,1,0,3,8,1,1,1.098612289,2.079441542
0,0,0,3,10,1,1,0.693147181,1.791759469
0,0,0,3,5,1,1,1.386294361,2.197224577
0,0,0,3,10,1,1,1.791759469,2.397895273
0,1,0,3,10,1,1,1.098612289,2.079441542
0,1,0,3,5,1,1,1.609437912,2.48490665
1,1,0,3,10,1,0,0,1.386294361
1,0,0,3,5,1,0,0,1.098612289
1,0,0,3,4,1,0,0.693147181,2.397895273
1,0,0,3,4,1,0,0,2.302585093
1,0,0,3,4,1,0,2.63905733,2.079441542
1,0,0,3,4,1,0,1.609437912,2.564949357
1,0,0,3,4,1,0,2.079441542,2.564949357
1,1,0,3,5,1,0,1.791759469,2.772588722
1,1,0,3,10,1,0,0,1.098612289
1,0,0,3,5,1,0,0,1.386294361
1,0,0,3,4,1,0,1.386294361,2.079441542
1,0,0,3,4,1,0,1.098612289,1.791759469
1,1,0,3,5,1,0,1.609437912,2.48490665
1,1,0,3,10,1,0,0,1.386294361
1,0,0,3,5,1,0,0,1.386294361
1,1,0,3,10,1,0,0,1.609437912
1,0,0,3,5,1,0,0,1.386294361
1,0,0,3,4,1,0,1.609437912,2.63905733
1,0,0,3,4,1,0,1.098612289,2.079441542
1,1,0,3,5,1,0,1.386294361,2.079441542
1,1,0,3,10,1,0,0,1.609437912
1,0,0,3,5,1,0,0,1.609437912
1,0,0,3,4,1,0,1.945910149,2.564949357
1,0,0,3,4,1,0,0.693147181,2.079441542
1,0,0,3,4,1,0,1.386294361,2.197224577
1,0,0,3,4,1,0,1.098612289,3.33220451
1,0,0,3,5,1,0,0.693147181,1.945910149
0,1,0,3,10,1,0,0,1.098612289
0,0,0,3,5,1,0,0,1.791759469
0,0,0,3,10,1,0,0,1.791759469
0,0,0,3,5,1,0,0.693147181,1.945910149
0,1,0,3,10,1,0,0,1.609437912
0,0,0,3,5,1,0,0,1.386294361
1,0,0,4,0,0,0,0,0
1,1,0,4,10,1,0,3.496507561,3.828641396
1,1,0,4,10,1,0,0.693147181,1.945910149
1,0,0,4,5,1,0,3.583518938,3.784189634
1,0,0,4,0,0,0,0,0
1,0,0,4,10,1,0,1.386294361,1.945910149
1,0,0,4,7,1,0,1.098612289,2.197224577
1,0,0,4,10,1,0,0.693147181,1.609437912
1,0,0,4,8,1,0,0,1.386294361
1,0,0,4,5,1,0,0.693147181,1.609437912
1,0,0,4,7,1,0,0.693147181,1.609437912
1,0,0,4,10,1,0,0,1.386294361
1,0,0,4,5,1,0,0,1.098612289
0,1,0,4,10,1,0,1.609437912,2.197224577
0,0,0,4,10,1,0,1.791759469,2.564949357
0,0,0,4,5,1,0,0.693147181,1.609437912
0,0,0,4,0,0,0,0,0
1,1,0,5,7,1,0,2.564949357,3.17805383
1,1,0,5,5,1,0,2.564949357,3.17805383
1,1,0,5,1,1,0,0.693147181,1.791759469
1,0,0,5,5,1,0,0.693147181,1.609437912
1,0,0,5,10,1,0,2.48490665,3.135494216
1,1,0,5,5,1,0,2.48490665,3.135494216
1,1,0,5,1,1,0,0.693147181,1.791759469
1,0,0,5,5,1,0,0.693147181,1.609437912
1,1,0,5,7,1,0,2.564949357,3.17805383
1,1,0,5,5,1,0,2.564949357,3.218875825
1,0,0,5,7,1,0,2.564949357,3.218875825
1,0,0,5,5,1,0,2.48490665,3.17805383
1,1,0,5,1,1,0,0.693147181,1.791759469
1,0,0,5,5,1,0,0.693147181,1.609437912
1,1,0,5,10,1,0,3.135494216,3.80666249
1,1,0,5,5,1,0,3.135494216,3.828641396
1,1,0,5,1,1,0,0.693147181,1.791759469
1,0,0,5,5,1,0,0.693147181,1.609437912
1,1,0,5,1,1,0,0.693147181,1.791759469
1,0,0,5,5,1,0,0.693147181,1.609437912
0,0,0,5,0,0,0,0,0
0,0,0,5,0,0,0,0,0
1,1,0,4,1,1,0,1.609437912,2.397895273
1,0,0,4,5,1,0,1.609437912,2.197224577
1,1,0,4,1,1,0,1.609437912,2.397895273
1,0,0,4,5,1,0,1.386294361,2.197224577
1,1,0,4,1,1,0,1.609437912,2.302585093
1,0,0,4,5,1,0,1.609437912,2.197224577
1,1,0,4,1,1,0,1.609437912,2.397895273
1,0,0,4,5,1,0,1.609437912,2.302585093
1,0,0,4,1,1,0,1.609437912,2.397895273
1,0,0,4,5,1,0,1.609437912,2.197224577
0,0,0,4,8,1,0,2.564949357,3.433987204
0,0,0,4,5,1,0,2.63905733,3.465735903
0,0,0,4,10,1,0,3.044522438,3.737669618
0,1,0,4,5,1,0,3.044522438,3.737669618
1,0,0,4,10,1,0,3.091042453,3.258096538
1,0,0,4,5,1,0,3.091042453,3.258096538
1,1,0,4,1,1,0,1.609437912,2.48490665
1,0,0,4,5,1,0,1.609437912,2.302585093
1,1,0,4,1,1,0,1.609437912,2.48490665
1,0,0,4,5,1,0,1.609437912,2.302585093
1,1,0,4,1,1,0,1.609437912,2.48490665
1,0,0,4,5,1,0,1.609437912,2.197224577
1,0,0,4,10,1,0,3.044522438,3.737669618
1,0,0,4,5,1,0,3.091042453,3.713572067
1,1,0,4,1,1,0,1.609437912,2.397895273
1,0,0,4,5,1,0,1.609437912,2.197224577
1,0,0,4,10,1,0,3.044522438,3.850147602
1,0,0,4,5,1,0,3.044522438,3.871201011
1,1,0,4,1,1,0,1.609437912,2.397895273
1,0,0,4,5,1,0,1.609437912,2.302585093
0,0,0,4,0,0,0,0,0
0,1,0,4,10,1,0,0.693147181,1.791759469
0,0,0,4,5,1,0,0.693147181,1.609437912
1,1,0,6,1,1,0,1.609437912,2.63905733
1,0,0,6,5,1,0,1.386294361,2.197224577
1,1,0,6,1,1,0,1.386294361,2.197224577
1,0,0,6,5,1,0,1.386294361,2.302585093
1,1,0,6,1,1,0,1.609437912,2.397895273
1,0,0,6,5,1,0,1.386294361,2.197224577
1,1,0,6,1,1,0,1.609437912,2.397895273
1,0,0,6,5,1,0,1.609437912,2.397895273
1,1,0,6,1,1,0,1.609437912,2.397895273
1,0,0,6,5,1,0,1.609437912,2.397895273
0,0,0,6,7,1,0,2.564949357,3.433987204
0,1,0,6,5,1,0,2.564949357,3.465735903
0,0,0,6,0,0,0,0,0
1,1,0,4,1,1,0,0,1.386294361
1,0,0,4,5,1,0,0,1.386294361
1,1,0,4,1,1,0,0,1.386294361
1,0,0,4,5,1,0,0,1.386294361
1,1,0,4,1,1,0,0,1.386294361
1,0,0,4,5,1,0,0,1.386294361
1,1,0,4,1,1,0,0,1.386294361
1,0,0,4,5,1,0,0,1.386294361
1,1,0,4,1,1,0,0,1.386294361
1,0,0,4,5,1,0,0,1.386294361
0,0,0,4,8,1,0,2.48490665,3.17805383
0,1,0,4,5,1,0,2.48490665,3.218875825
0,0,0,4,0,0,0,0,0
1,1,0,2,1,1,0,2.890371758,3.737669618
1,0,0,2,4,1,0,0.693147181,2.079441542
1,0,0,2,4,1,0,0.693147181,1.945910149
1,0,0,2,5,1,0,1.098612289,2.079441542
1,1,0,2,6,1,0,1.609437912,2.772588722
1,0,0,2,5,1,0,2.890371758,3.737669618
1,1,0,2,1,1,0,2.890371758,3.713572067
1,0,0,2,4,1,0,1.791759469,2.708050201
1,0,0,2,4,1,0,0.693147181,1.609437912
1,1,0,2,6,1,0,1.609437912,2.708050201
1,0,0,2,5,1,0,2.890371758,3.713572067
1,1,0,2,1,1,0,2.890371758,3.737669618
1,0,0,2,4,1,0,1.386294361,2.397895273
1,0,0,2,4,1,0,1.386294361,2.48490665
1,0,0,2,6,1,0,1.791759469,2.708050201
1,0,0,2,5,1,0,2.890371758,3.737669618
1,1,0,2,1,1,0,2.890371758,3.713572067
1,0,0,2,4,1,0,1.609437912,2.48490665
1,0,0,2,4,1,0,1.098612289,2.197224577
1,1,0,2,6,1,0,0.693147181,1.945910149
1,0,0,2,5,1,0,2.890371758,3.713572067
1,1,0,2,1,1,0,2.890371758,3.737669618
1,0,0,2,4,1,0,1.609437912,2.48490665
1,0,0,2,4,1,0,1.609437912,1.609437912
1,0,0,2,4,1,0,1.098612289,1.945910149
1,1,0,2,6,1,0,1.609437912,2.564949357
1,0,0,2,5,1,0,2.890371758,3.737669618
0,0,0,2,10,1,0,3.36729583,3.737669618
0,0,0,2,5,1,0,3.36729583,2.890371758
0,0,0,2,10,1,0,0.693147181,1.609437912
0,0,0,2,5,1,0,0.693147181,1.609437912
1,0,0,3,0,0,0,0,0
1,0,0,3,0,0,0,0,0
1,1,0,3,4,1,0,4.060443011,4.17438727
1,0,0,3,4,1,0,2.995732274,3.401197382
1,0,0,3,4,1,0,1.609437912,2.995732274
1,0,0,3,4,1,0,2.708050201,3.218875825
1,1,0,3,4,1,0,2.890371758,3.401197382
1,1,0,3,5,1,0,4.094344562,4.317488114
1,0,0,3,4,1,0,1.386294361,2.995732274
1,0,0,3,5,1,0,1.386294361,2.995732274
1,0,0,3,4,1,0,4.060443011,4.317488114
1,0,0,3,4,1,0,2.708050201,3.688879454
1,1,0,3,5,1,0,4.094344562,4.382026635
0,0,0,3,0,0,0,0,0
0,0,0,3,0,0,0,0,0
1,1,0,4,1,1,1,2.079441542,2.302585093
1,1,0,4,5,1,1,2.079441542,2.708050201
1,1,0,4,1,1,1,1.609437912,2.708050201
1,1,0,4,11,1,1,1.791759469,2.302585093
1,1,0,4,5,1,1,1.609437912,2.48490665
1,1,0,4,1,1,1,1.791759469,2.833213344
1,1,0,4,5,1,1,1.945910149,2.890371758
1,1,0,4,1,1,1,1.945910149,2.772588722
1,1,0,4,5,1,1,1.791759469,3.496507561
1,1,0,4,1,1,1,1.945910149,3.17805383
1,1,0,4,5,1,1,2.48490665,2.995732274
0,1,0,4,1,1,1,1.945910149,2.995732274
0,0,0,4,10,1,1,3.583518938,3.912023005
0,0,0,4,10,1,1,3.583518938,3.761200116
0,1,0,4,5,1,1,1.945910149,3.218875825
0,0,0,4,0,0,1,0,0
1,0,0,3,0,0,0,0,0
1,0,0,3,4,1,0,3.761200116,3.80666249
1,1,0,3,4,1,0,3.36729583,3.688879454
1,1,0,3,5,1,0,3.044522438,3.912023005
1,0,0,3,10,1,0,0.693147181,1.609437912
1,0,0,3,5,1,0,1.791759469,2.944438979
1,1,0,3,10,1,0,1.386294361,2.708050201
1,1,0,3,5,1,0,1.791759469,3.218875825
1,1,0,3,7,1,0,0,2.302585093
1,1,0,3,5,1,0,0.693147181,2.564949357
1,1,0,3,4,1,0,1.098612289,2.708050201
1,0,0,3,5,1,0,1.098612289,2.708050201
1,0,0,3,4,1,0,4.442651256,4.605170186
1,0,0,3,5,1,0,4.691347882,4.828313737
0,0,0,3,4,1,0,3.218875825,3.688879454
0,0,0,3,5,1,0,3.526360525,3.912023005
0,0,0,3,0,0,0,0,0
1,0,0,3,0,0,1,0,0
1,1,0,3,10,1,1,2.564949357,3.555348061
1,1,0,3,10,1,1,2.772588722,2.995732274
1,0,0,3,5,1,1,2.772588722,3.258096538
1,1,0,3,10,1,1,0,1.791759469
1,0,0,3,10,1,1,0.693147181,2.944438979
1,0,0,3,2,1,1,1.386294361,2.397895273
1,0,0,3,10,1,1,1.386294361,2.48490665
1,1,0,3,5,1,1,1.098612289,2.079441542
1,0,0,3,10,1,1,1.386294361,3.761200116
1,0,0,3,10,1,1,0.693147181,2.197224577
1,0,0,3,10,1,1,1.791759469,2.564949357
1,1,0,3,10,1,1,1.945910149,3.295836866
1,1,0,3,5,1,1,1.386294361,2.48490665
1,0,0,3,10,1,1,0,2.079441542
1,1,0,3,10,1,1,0,1.386294361
1,1,0,3,10,1,1,0.693147181,1.609437912
1,1,0,3,10,1,1,0.693147181,2.079441542
1,1,0,3,10,1,1,0.693147181,2.197224577
1,1,0,3,10,1,1,0.693147181,2.302585093
1,0,0,3,5,1,1,2.397895273,4.234106505
0,0,0,3,7,1,1,0.693147181,1.945910149
0,0,0,3,10,1,1,0,1.791759469
0,0,0,3,10,1,1,0.693147181,1.791759469
0,1,0,3,10,1,1,0.693147181,1.791759469
0,1,0,3,5,1,1,1.098612289,2.48490665
0,1,0,3,10,1,1,1.609437912,2.890371758
0,0,0,3,5,1,1,1.609437912,2.48490665
0,0,0,3,10,1,1,0,0.693147181
0,0,0,3,10,1,1,1.386294361,1.945910149
0,0,0,3,10,1,1,2.079441542,3.401197382
0,0,0,3,10,1,1,1.386294361,2.564949357
0,0,0,3,5,1,1,1.098612289,3.17805383
0,0,0,3,10,1,1,0,1.945910149
0,1,0,3,5,1,1,0.693147181,2.302585093
0,1,0,3,10,1,1,1.609437912,2.48490665
0,0,0,3,5,1,1,1.609437912,2.48490665
1,1,0,3,1,1,1,2.079441542,2.708050201
1,1,0,3,5,1,1,2.197224577,2.995732274
1,1,0,3,1,1,1,2.079441542,2.63905733
1,1,0,3,5,1,1,2.197224577,2.708050201
1,1,0,3,1,1,1,2.564949357,2.708050201
1,1,0,3,5,1,1,2.63905733,2.890371758
1,1,0,3,1,1,1,2.397895273,2.995732274
1,1,0,3,5,1,1,2.079441542,3.218875825
1,1,0,3,1,1,1,2.302585093,2.995732274
1,0,0,3,5,1,1,2.833213344,2.708050201
0,0,0,3,8,1,1,2.63905733,2.995732274
0,0,0,3,5,1,1,2.708050201,2.890371758
0,0,0,3,0,0,1,0,0
1,1,0,4,1,1,0,1.386294361,2.397895273
1,0,0,4,4,1,0,3.044522438,3.33220451
1,1,0,4,6,1,0,2.995732274,3.218875825
1,1,0,4,5,1,0,1.609437912,2.302585093
1,0,0,4,0,0,0,0,0
1,1,0,4,4,1,0,4.356708827,4.248495242
1,1,0,4,5,1,0,4.356708827,4.382026635
1,0,0,4,10,1,0,1.386294361,1.609437912
1,0,0,4,5,1,0,1.609437912,1.945910149
1,0,0,4,7,1,0,1.609437912,2.708050201
1,1,0,4,5,1,0,1.791759469,2.995732274
0,0,0,4,10,1,0,0.693147181,1.609437912
0,1,0,4,5,1,0,0.693147181,1.098612289
0,0,0,4,0,0,0,0,0
1,0,0,4,10,1,0,1.386294361,2.564949357
1,0,0,4,5,1,0,1.386294361,2.48490665
1,0,0,4,7,1,0,1.098612289,2.079441542
1,0,0,4,5,1,0,1.098612289,2.48490665
1,0,0,4,10,1,0,1.098612289,2.197224577
1,0,0,4,5,1,0,1.098612289,2.48490665
1,0,0,4,0,0,0,0,0
1,1,0,4,10,1,0,1.386294361,2.890371758
1,0,0,4,5,1,0,1.386294361,2.63905733
1,0,0,4,7,1,0,1.098612289,2.397895273
1,0,0,4,10,1,0,1.609437912,2.564949357
1,0,0,4,7,1,0,1.609437912,2.48490665
1,0,0,4,5,1,0,1.386294361,2.772588722
0,0,0,4,0,0,0,0,0
0,0,0,4,10,1,0,1.945910149,2.944438979
0,0,0,4,5,1,0,1.945910149,3.044522438
1,1,0,6,1,1,1,1.945910149,1.945910149
1,1,0,6,5,1,1,1.945910149,2.079441542
1,1,0,6,8,1,1,1.386294361,1.609437912
1,0,0,6,5,1,1,1.386294361,1.791759469
1,1,0,6,1,1,1,1.945910149,2.079441542
1,1,0,6,5,1,1,1.945910149,2.302585093
1,0,0,6,8,1,1,1.386294361,1.609437912
1,0,0,6,5,1,1,1.609437912,1.609437912
1,1,0,6,1,1,1,1.945910149,2.079441542
1,1,0,6,5,1,1,1.945910149,1.945910149
1,1,0,6,8,1,1,1.609437912,1.609437912
1,0,0,6,5,1,1,1.609437912,1.609437912
1,0,0,6,8,1,1,1.609437912,1.791759469
1,1,0,6,5,1,1,1.609437912,1.609437912
1,1,0,6,7,1,1,2.302585093,2.397895273
1,1,0,6,5,1,1,2.302585093,2.397895273
0,0,0,6,10,1,1,1.609437912,1.609437912
0,0,0,6,5,1,1,1.609437912,1.609437912
0,0,0,6,0,0,1,0,0
1,1,0,4,7,1,0,0.693147181,1.945910149
1,1,0,4,1,1,0,0.693147181,1.945910149
1,1,0,4,5,1,0,1.609437912,2.995732274
1,1,0,4,7,1,0,0.693147181,1.945910149
1,1,0,4,1,1,0,1.098612289,2.079441542
1,1,0,4,4,1,0,0,1.609437912
1,1,0,4,6,1,0,0,1.609437912
1,1,0,4,5,1,0,2.302585093,3.555348061
1,1,0,4,1,1,0,0.693147181,2.302585093
1,0,0,4,4,1,0,0.693147181,2.708050201
1,0,0,4,5,1,0,1.386294361,2.995732274
1,0,0,4,6,1,0,0,2.302585093
1,1,0,4,7,1,0,1.386294361,2.995732274
1,1,0,4,5,1,0,1.098612289,2.995732274
1,1,0,4,1,1,0,0,2.302585093
1,1,0,4,8,1,0,0.693147181,2.302585093
1,1,0,4,5,1,0,1.609437912,3.218875825
1,1,0,4,7,1,0,0.693147181,2.708050201
1,1,0,4,1,1,0,0.693147181,2.302585093
1,0,0,4,4,1,0,0.693147181,2.302585093
1,0,0,4,10,1,0,1.098612289,2.708050201
1,0,0,4,7,1,0,1.386294361,2.995732274
1,0,0,4,5,1,0,0.693147181,2.302585093
0,1,0,4,7,1,0,1.609437912,3.218875825
0,0,0,4,8,1,0,1.098612289,2.995732274
0,0,0,4,5,1,0,1.098612289,2.708050201
0,0,0,4,0,0,0,0,0
1,1,0,5,1,1,0,1.098612289,2.302585093
1,0,0,5,5,1,0,1.098612289,2.079441542
1,1,0,5,10,1,0,1.609437912,2.708050201
1,0,0,5,5,1,0,1.791759469,2.302585093
1,1,0,5,1,1,0,1.098612289,2.397895273
1,0,0,5,5,1,0,1.386294361,2.302585093
1,1,0,5,1,1,0,1.098612289,1.609437912
1,0,0,5,5,1,0,1.098612289,2.302585093
1,0,0,5,10,1,0,0.693147181,2.079441542
1,1,0,5,8,1,0,1.609437912,1.098612289
1,0,0,5,5,1,0,1.609437912,2.302585093
1,1,0,5,1,1,0,1.386294361,2.302585093
1,0,0,5,5,1,0,1.098612289,2.197224577
1,1,0,5,1,1,0,1.386294361,2.302585093
1,0,0,5,5,1,0,1.098612289,2.302585093
0,1,0,5,10,1,0,1.609437912,2.63905733
0,1,0,5,5,1,0,1.791759469,2.397895273
0,0,0,5,10,1,0,3.17805383,3.401197382
0,1,0,5,7,1,0,2.397895273,2.995732274
0,0,0,5,5,1,0,2.302585093,2.708050201
1,1,0,5,7,1,0,1.386294361,2.63905733
1,1,0,5,5,1,0,1.386294361,2.944438979
1,0,0,5,10,1,0,1.098612289,2.772588722
1,0,0,5,5,1,0,1.098612289,2.772588722
1,1,0,5,10,1,0,1.386294361,2.833213344
1,0,0,5,5,1,0,1.386294361,2.708050201
1,0,0,5,7,1,0,1.386294361,2.48490665
1,0,0,5,5,1,0,1.386294361,2.564949357
1,0,0,5,0,0,0,0,0
1,0,0,5,0,0,0,0,0
0,0,0,5,8,1,0,1.386294361,2.63905733
0,0,0,5,5,1,0,1.386294361,2.48490665
0,1,0,5,10,1,0,0.693147181,2.079441542
0,0,0,5,5,1,0,1.098612289,1.945910149
1,0,0,5,0,0,1,0,0
1,1,0,5,1,1,1,2.63905733,2.995732274
1,1,0,5,5,1,1,2.63905733,2.995732274
1,1,0,5,1,1,1,2.708050201,2.995732274
1,1,0,5,5,1,1,2.564949357,2.995732274
1,1,0,5,1,1,1,2.564949357,2.995732274
1,1,0,5,5,1,1,2.564949357,2.995732274
1,0,0,5,1,1,1,2.564949357,2.995732274
1,0,0,5,5,1,1,2.564949357,2.995732274
1,1,0,5,1,1,1,2.564949357,2.995732274
1,0,0,5,4,1,1,2.079441542,2.708050201
1,1,0,5,6,1,1,2.079441542,2.708050201
1,1,0,5,5,1,1,2.564949357,2.995732274
1,1,0,5,7,1,0,2.833213344,3.555348061
1,0,0,5,5,1,0,2.890371758,3.401197382
1,1,0,5,10,1,0,2.995732274,3.401197382
1,0,0,5,5,1,0,3.135494216,3.555348061
1,1,0,5,10,1,0,2.48490665,2.995732274
1,1,0,5,5,1,0,2.564949357,2.995732274
1,1,0,5,8,1,0,2.197224577,2.833213344
1,1,0,5,5,1,0,3.36729583,3.663561646
1,0,0,5,0,0,0,0,0
1,1,0,5,10,1,0,2.772588722,3.33220451
1,0,0,5,5,1,0,2.995732274,3.761200116
0,0,0,5,0,0,0,0,0
0,0,0,5,10,1,0,2.63905733,3.17805383
0,0,0,5,5,1,0,2.944438979,3.33220451
1,0,0,3,0,0,1,0,0
1,1,0,3,8,1,1,1.791759469,2.890371758
1,0,0,3,5,1,1,1.945910149,2.48490665
1,0,0,3,7,1,1,1.791759469,1.945910149
1,0,0,3,5,1,1,1.609437912,1.791759469
1,0,0,3,1,1,1,2.944438979,2.944438979
1,0,0,3,5,1,1,2.302585093,2.48490665
1,0,0,3,7,1,1,2.564949357,2.63905733
1,0,0,3,1,1,1,2.397895273,2.397895273
1,0,0,3,5,1,1,2.302585093,2.944438979
1,0,0,3,1,1,1,2.197224577,2.63905733
1,0,0,3,5,1,1,2.197224577,2.772588722
1,0,0,3,7,1,1,2.772588722,2.995732274
1,0,0,3,7,1,1,2.772588722,2.995732274
0,0,0,3,1,1,1,2.302585093,2.63905733
0,0,0,3,5,1,1,2.397895273,2.63905733
0,0,0,3,1,1,1,2.772588722,2.708050201
1,1,0,3,1,1,1,1.945910149,3.295836866
1,1,0,3,5,1,1,1.791759469,2.944438979
1,0,0,3,7,1,1,0.693147181,1.945910149
1,0,0,3,5,1,1,0.693147181,1.945910149
1,1,0,3,1,1,1,1.791759469,2.890371758
1,1,0,3,5,1,1,1.791759469,2.63905733
1,1,0,3,1,1,1,1.791759469,2.995732274
1,0,0,3,4,1,1,2.302585093,3.218875825
1,0,0,3,6,1,1,2.302585093,2.48490665
1,1,0,3,5,1,1,1.791759469,2.397895273
1,1,0,3,1,1,1,1.791759469,2.772588722
1,1,0,3,5,1,1,1.791759469,2.564949357
1,1,0,3,1,1,1,1.791759469,3.091042453
1,1,0,3,10,1,1,1.791759469,2.564949357
1,0,0,3,5,1,1,1.386294361,2.772588722
0,0,0,3,10,1,1,2.995732274,3.465735903
0,0,0,3,8,1,1,2.944438979,3.091042453
0,0,0,3,5,1,1,1.386294361,2.197224577
0,0,0,3,10,1,1,0,1.386294361
0,0,0,3,5,1,1,0,1.945910149
0,1,0,3,10,1,1,1.609437912,2.63905733
0,0,0,3,5,1,1,1.609437912,2.564949357
1,1,0,4,1,1,1,1.609437912,2.995732274
1,0,0,4,5,1,1,1.609437912,1.609437912
1,1,0,4,1,1,1,1.609437912,2.63905733
1,0,0,4,4,1,1,2.397895273,2.995732274
1,1,0,4,6,1,1,2.397895273,2.944438979
1,1,0,4,8,1,1,1.609437912,2.833213344
1,1,0,4,5,1,1,1.386294361,2.708050201
1,1,0,4,1,1,1,1.945910149,3.135494216
1,1,0,4,10,1,1,2.302585093,3.496507561
1,1,0,4,5,1,1,1.791759469,2.708050201
1,1,0,4,1,1,1,1.609437912,3.044522438
1,1,0,4,5,1,1,1.609437912,2.564949357
1,1,0,4,1,1,1,1.609437912,3.258096538
1,0,0,4,5,1,1,1.609437912,2.708050201
1,0,0,4,8,1,1,0.693147181,2.197224577
1,0,0,4,5,1,1,0.693147181,1.945910149
0,0,0,4,9,1,1,3.784189634,4.442651256
0,1,0,4,5,1,1,3.784189634,3.663561646
0,0,0,4,10,1,1,1.609437912,2.708050201
0,0,0,4,8,1,1,1.098612289,2.079441542
0,0,0,4,5,1,1,1.098612289,2.397895273
1,1,0,4,1,1,0,1.945910149,3.295836866
1,0,0,4,4,1,0,1.098612289,2.302585093
1,0,0,4,6,1,0,1.098612289,2.48490665
1,0,0,4,5,1,0,1.945910149,2.708050201
1,1,0,4,1,1,0,1.945910149,3.258096538
1,0,0,4,5,1,0,1.945910149,3.091042453
1,1,0,4,1,1,0,1.945910149,3.218875825
1,0,0,4,5,1,0,1.945910149,3.218875825
1,1,0,4,1,1,0,1.945910149,3.17805383
1,0,0,4,8,1,0,1.098612289,2.302585093
1,0,0,4,5,1,0,1.098612289,2.63905733
1,1,0,4,1,1,0,1.945910149,3.295836866
1,0,0,4,5,1,0,2.197224577,3.401197382
0,1,0,4,1,1,0,2.079441542,3.258096538
0,0,0,4,10,1,0,1.791759469,2.833213344
0,1,0,4,10,1,0,1.791759469,2.944438979
0,0,0,4,5,1,0,1.945910149,2.944438979
0,0,0,4,8,1,0,1.791759469,2.708050201
0,0,0,4,5,1,0,1.791759469,2.48490665
1,1,0,4,1,1,0,1.609437912,3.218875825
1,1,0,4,8,1,0,1.098612289,2.833213344
1,0,0,4,5,1,0,1.098612289,2.564949357
1,1,0,4,1,1,0,1.609437912,3.091042453
1,0,0,4,4,1,0,2.302585093,2.63905733
1,0,0,4,6,1,0,2.302585093,2.772588722
1,1,0,4,5,1,0,1.609437912,3.17805383
1,1,0,4,1,1,0,1.609437912,3.135494216
1,1,0,4,5,1,0,1.609437912,2.890371758
1,1,0,4,1,1,0,2.564949357,2.944438979
1,1,0,4,10,1,0,1.098612289,2.63905733
1,0,0,4,8,1,0,1.098612289,1.791759469
1,0,0,4,5,1,0,1.386294361,1.945910149
1,1,0,4,1,1,0,1.609437912,3.218875825
1,0,0,4,10,1,0,0.693147181,2.397895273
1,0,0,4,6,1,0,0.693147181,2.63905733
1,1,0,4,10,1,0,1.791759469,3.465735903
1,0,0,4,5,1,0,1.945910149,2.708050201
0,0,0,4,10,1,0,3.737669618,3.931825633
0,1,0,4,5,1,0,3.737669618,3.63758616
0,0,0,4,10,1,0,1.791759469,2.890371758
0,0,0,4,10,1,0,1.098612289,3.091042453
0,1,0,4,8,1,0,1.098612289,2.890371758
0,1,0,4,5,1,0,1.386294361,2.63905733
1,1,0,1,1,1,1,1.609437912,3.044522438
1,1,0,1,10,1,1,2.397895273,2.708050201
1,1,0,1,5,1,1,1.609437912,2.197224577
1,1,0,1,1,1,1,1.609437912,2.995732274
1,1,0,1,5,1,1,1.609437912,2.890371758
1,0,0,1,10,1,1,2.079441542,2.772588722
1,0,0,1,5,1,1,2.079441542,2.302585093
1,1,0,1,1,1,1,1.609437912,3.135494216
1,1,0,1,10,1,1,2.772588722,3.36729583
1,0,0,1,8,1,1,2.772588722,2.708050201
1,0,0,1,5,1,1,1.386294361,2.079441542
1,1,0,1,1,1,1,1.609437912,2.944438979
1,0,0,1,5,1,1,1.609437912,2.079441542
1,1,0,1,1,1,1,1.609437912,2.944438979
1,0,0,1,4,1,1,1.098612289,2.708050201
1,0,0,1,6,1,1,1.098612289,2.397895273
1,1,0,1,5,1,1,1.386294361,2.564949357
0,1,0,1,7,1,1,1.791759469,3.218875825
0,1,0,1,10,1,1,3.218875825,3.610917913
0,1,0,1,7,1,1,3.218875825,3.688879454
0,1,0,1,5,1,1,1.609437912,2.397895273
0,0,0,1,8,1,1,1.386294361,2.708050201
0,0,0,1,10,1,1,1.791759469,2.890371758
0,0,0,1,5,1,1,1.945910149,2.772588722
1,0,0,3,10,1,0,1.098612289,2.833213344
1,0,0,3,5,1,0,1.098612289,2.564949357
1,1,0,3,8,1,0,1.386294361,2.995732274
1,1,0,3,5,1,0,1.386294361,2.079441542
1,0,0,3,10,1,0,1.098612289,2.708050201
1,0,0,3,5,1,0,1.098612289,2.772588722
1,0,0,3,8,1,0,1.386294361,2.944438979
1,1,0,3,5,1,0,1.386294361,2.708050201
1,0,0,3,10,1,0,3.610917913,3.663561646
1,1,0,3,5,1,0,3.610917913,3.63758616
1,0,0,3,10,1,0,0,2.397895273
1,0,0,3,8,1,0,1.098612289,2.708050201
1,0,0,3,5,1,0,1.098612289,2.302585093
1,0,0,3,7,1,0,2.564949357,3.044522438
1,0,0,3,5,1,0,2.564949357,2.890371758
0,0,0,3,8,1,0,1.609437912,2.302585093
0,0,0,3,5,1,0,1.609437912,2.48490665
0,1,0,3,10,1,0,2.197224577,3.044522438
0,0,0,3,5,1,0,2.197224577,2.890371758
1,0,0,2,1,1,1,1.791759469,2.944438979
